7/11/2023,17:29:15, 1, 0.28 mm
7/11/2023,17:30:15, 0, 0.00 mm
8/11/2023,18:1:49, 1, 0.28 mm
8/11/2023,18:5:25, 0, 0.00 mm
8/11/2023,18:12:38, 1, 0.28 mm
8/11/2023,18:13:38, 1, 0.28 mm
8/11/2023,18:14:38, 0, 0.00 mm
8/11/2023,18:15:38, 0, 0.00 mm
8/11/2023,18:16:38, 0, 0.00 mm
8/11/2023,18:17:38, 0, 0.00 mm
8/11/2023,18:18:38, 0, 0.00 mm
8/11/2023,18:19:38, 0, 0.00 mm
8/11/2023,18:20:38, 0, 0.00 mm
8/11/2023,18:21:38, 0, 0.00 mm
8/11/2023,18:22:38, 0, 0.00 mm
8/11/2023,18:23:38, 0, 0.00 mm
8/11/2023,18:24:38, 0, 0.00 mm
8/11/2023,18:25:38, 0, 0.00 mm
8/11/2023,18:26:38, 0, 0.00 mm
8/11/2023,18:27:38, 0, 0.00 mm
8/11/2023,18:28:38, 0, 0.00 mm
8/11/2023,18:29:38, 0, 0.00 mm
8/11/2023,18:30:38, 0, 0.00 mm
8/11/2023,18:31:38, 0, 0.00 mm
8/11/2023,18:32:38, 0, 0.00 mm
8/11/2023,18:33:38, 0, 0.00 mm
8/11/2023,18:34:38, 0, 0.00 mm
8/11/2023,18:35:38, 0, 0.00 mm
8/11/2023,18:36:38, 0, 0.00 mm
8/11/2023,18:37:38, 0, 0.00 mm
8/11/2023,18:38:38, 0, 0.00 mm
8/11/2023,18:39:38, 0, 0.00 mm
8/11/2023,18:40:38, 0, 0.00 mm
8/11/2023,18:41:38, 0, 0.00 mm
8/11/2023,18:42:38, 0, 0.00 mm
8/11/2023,18:43:38, 0, 0.00 mm
8/11/2023,18:44:38, 0, 0.00 mm
8/11/2023,18:45:38, 0, 0.00 mm
8/11/2023,18:46:38, 0, 0.00 mm
8/11/2023,18:47:38, 0, 0.00 mm
8/11/2023,18:48:38, 0, 0.00 mm
8/11/2023,18:49:38, 0, 0.00 mm
8/11/2023,18:50:38, 0, 0.00 mm
8/11/2023,18:51:38, 0, 0.00 mm
8/11/2023,18:52:38, 0, 0.00 mm
8/11/2023,18:53:38, 0, 0.00 mm
8/11/2023,18:54:38, 0, 0.00 mm
8/11/2023,18:55:38, 0, 0.00 mm
8/11/2023,18:56:38, 0, 0.00 mm
8/11/2023,18:57:38, 0, 0.00 mm
8/11/2023,18:58:38, 0, 0.00 mm
8/11/2023,18:59:38, 0, 0.00 mm
8/11/2023,19:0:38, 0, 0.00 mm
8/11/2023,19:1:38, 0, 0.00 mm
8/11/2023,19:2:38, 0, 0.00 mm
8/11/2023,19:3:38, 0, 0.00 mm
8/11/2023,19:4:38, 0, 0.00 mm
8/11/2023,19:5:38, 0, 0.00 mm
8/11/2023,19:6:38, 0, 0.00 mm
8/11/2023,19:7:38, 0, 0.00 mm
8/11/2023,19:8:38, 0, 0.00 mm
8/11/2023,19:9:38, 0, 0.00 mm
8/11/2023,19:10:38, 0, 0.00 mm
8/11/2023,19:11:38, 0, 0.00 mm
8/11/2023,19:12:38, 0, 0.00 mm
8/11/2023,19:13:38, 0, 0.00 mm
8/11/2023,19:14:38, 0, 0.00 mm
8/11/2023,19:15:38, 0, 0.00 mm
8/11/2023,19:16:38, 0, 0.00 mm
8/11/2023,19:17:38, 0, 0.00 mm
8/11/2023,19:18:38, 0, 0.00 mm
8/11/2023,19:19:38, 0, 0.00 mm
8/11/2023,19:20:38, 0, 0.00 mm
8/11/2023,19:21:38, 0, 0.00 mm
8/11/2023,19:22:38, 0, 0.00 mm
8/11/2023,19:23:38, 0, 0.00 mm
8/11/2023,19:24:38, 0, 0.00 mm
8/11/2023,19:25:38, 0, 0.00 mm
8/11/2023,19:26:38, 0, 0.00 mm
8/11/2023,19:27:38, 0, 0.00 mm
8/11/2023,19:28:38, 0, 0.00 mm
8/11/2023,19:29:38, 0, 0.00 mm
8/11/2023,19:30:38, 0, 0.00 mm
8/11/2023,19:31:38, 0, 0.00 mm
8/11/2023,19:32:38, 0, 0.00 mm
8/11/2023,19:33:38, 0, 0.00 mm
8/11/2023,19:34:38, 0, 0.00 mm
8/11/2023,19:35:38, 0, 0.00 mm
8/11/2023,19:36:38, 0, 0.00 mm
8/11/2023,19:37:38, 0, 0.00 mm
8/11/2023,19:38:38, 0, 0.00 mm
8/11/2023,19:39:38, 0, 0.00 mm
8/11/2023,19:40:38, 0, 0.00 mm
8/11/2023,19:41:38, 0, 0.00 mm
8/11/2023,19:42:38, 0, 0.00 mm
8/11/2023,19:43:38, 0, 0.00 mm
8/11/2023,19:44:38, 0, 0.00 mm
8/11/2023,19:45:38, 0, 0.00 mm
8/11/2023,19:46:38, 0, 0.00 mm
8/11/2023,19:47:38, 0, 0.00 mm
8/11/2023,19:48:38, 0, 0.00 mm
8/11/2023,19:49:38, 0, 0.00 mm
8/11/2023,19:50:38, 0, 0.00 mm
8/11/2023,19:51:38, 0, 0.00 mm
8/11/2023,19:52:38, 0, 0.00 mm
8/11/2023,19:53:38, 0, 0.00 mm
8/11/2023,19:54:38, 0, 0.00 mm
8/11/2023,19:55:38, 0, 0.00 mm
8/11/2023,19:56:38, 0, 0.00 mm
8/11/2023,19:57:38, 0, 0.00 mm
8/11/2023,19:58:38, 0, 0.00 mm
8/11/2023,19:59:38, 0, 0.00 mm
8/11/2023,20:0:38, 0, 0.00 mm
8/11/2023,20:1:38, 0, 0.00 mm
8/11/2023,20:2:38, 0, 0.00 mm
8/11/2023,20:3:38, 0, 0.00 mm
8/11/2023,20:4:38, 0, 0.00 mm
8/11/2023,20:5:38, 0, 0.00 mm
8/11/2023,20:6:38, 0, 0.00 mm
8/11/2023,20:7:38, 0, 0.00 mm
8/11/2023,20:8:38, 0, 0.00 mm
8/11/2023,20:9:38, 0, 0.00 mm
8/11/2023,20:10:38, 0, 0.00 mm
8/11/2023,20:11:38, 0, 0.00 mm
8/11/2023,20:12:38, 0, 0.00 mm
8/11/2023,20:13:38, 0, 0.00 mm
